,DEA_Sexual_Biofilms_Clinical_Isolates_CAY540_1-FWD_C_albicans__SC5314__,DEA_Sexual_Biofilms_Clinical_Isolates_CAY540P_1-FWD_C_albicans__SC5314__
orf19.5077,421.1406857,471.1014793
orf19.5078,502.2102677,725.6482463
orf19.5079,688.5650211,785.4857326
orf19.5079.1,456.9376439,605.9732737
orf19.508,18.95133086,114.9259657
orf19.5081,4410.395831,3188.483197
orf19.5083,422.1935374,424.5612122
orf19.5085,127.3950574,210.855904
orf19.5087,134.7650194,99.7291438
orf19.5089,69.48821314,34.1928493
orf19.5090,108.4437266,76.93391093
orf19.5092,17.89847914,4.749006848
orf19.5093,290.5870731,176.6630547
orf19.5094,103.179468,67.43589723
orf19.5095,145.2935366,151.9682191
orf19.5097,88.43954399,128.2231849
orf19.5098,64.22395456,108.2773561
orf19.51,1232.889357,849.1224243
orf19.510,5.264258571,3.799205478
orf19.5100,150.5577951,296.3380273
orf19.5101,263.2129285,322.9324656
orf19.5102,125.289354,119.6749726
orf19.5103,2.105703428,3.799205478
orf19.5104,69.48821314,205.1570958
orf19.5105,180.0376431,354.2759108
orf19.5106,459.0433474,349.526904
orf19.5107,1122.339927,649.6641367
orf19.511,138.9764263,181.4120616
orf19.5110,1396.081373,1168.255684
orf19.5112,1802.482135,3338.551814
orf19.5113,329.5425865,258.3459725
orf19.5114,271.6357423,227.0025273
orf19.5114.1,1330.804567,6055.933532
orf19.5117,11160.22817,15484.61173
orf19.5118,524.3201537,421.7118081
orf19.512,310.5912557,423.6114108
orf19.5121,1.052851714,1.899602739
orf19.5124,7.369961999,17.09642465
orf19.5125,332.7011417,450.2058491
orf19.5126,636.9752871,755.0920888
orf19.5129,187.4076051,223.2033218
orf19.513,0,0
orf19.5130,953.883653,565.1318149
orf19.5131,9.475665428,86.43192462
orf19.5132,3.158555143,10.44781506
orf19.5133,480.1003817,678.1581778
orf19.5134,14.739924,19.94582876
orf19.5136,410.6121685,327.6814725
orf19.5137,0,0
orf19.5137.1,238.9973391,228.9021301
orf19.5138,230.5745254,153.8678219
orf19.5139,558.0114085,435.0090272
orf19.514,256.8958183,241.2495479
orf19.5140,25.26844114,12.3474178
orf19.5141,11.58136886,5.698808217
orf19.5142,17.89847914,29.44384245
orf19.5143,953.883653,662.0115545
orf19.5144,38.95551342,33.24304793
orf19.5145,3.158555143,1.899602739
orf19.5147,21.05703428,75.98410956
orf19.5148,436.9334614,419.8122053
orf19.515,24.21558943,20.89563013
orf19.5155,37.90266171,42.74106163
orf19.5156,64.22395456,160.5164314
orf19.5157,10.52851714,11.39761643
orf19.5158,508.5273779,1034.333691
orf19.5159,22.109886,145.3196095
orf19.516,17.89847914,32.29324656
orf19.5160,527.4787088,678.1581778
orf19.5161,32.63840314,95.92993832
orf19.5162,31.58555143,54.13867806
orf19.5163,455.8847922,444.5070409
orf19.5164,171.6148294,90.2311301
orf19.5165,220.0460083,164.3156369
orf19.5166,181.0904948,146.2694109
orf19.5167,420.087834,374.2217396
orf19.5168,729.6262379,756.0418901
orf19.5169,70.54106485,43.690863
orf19.517,175.8262363,123.474178
orf19.5170,1264.474909,2170.296129
orf19.5171,174.7733846,181.4120616
orf19.5172,0,0
orf19.5174,163.1920157,160.5164314
orf19.5175,336.9125485,221.3037191
orf19.5177,69.48821314,111.1267602
orf19.5178,290.5870731,1122.665219
orf19.5179,3.158555143,1.899602739
orf19.518,413.7707237,363.7739245
orf19.5180,231.6273771,1388.609602
orf19.5181,665.4022834,408.4145889
orf19.5182,176.879088,103.5283493
orf19.5184,545.3771879,411.263993
orf19.5188,129.5007608,136.7713972
orf19.519,45.27262371,37.99205478
orf19.5190,0,0.94980137
orf19.5191,0,0
orf19.5194.1,91.59809913,213.7053081
orf19.5195,327.4368831,201.3578903
orf19.5196,265.318632,217.5045136
orf19.5197,642.2395456,702.8530134
orf19.5198,1157.084034,775.9877189
orf19.52,37.90266171,66.48609587
orf19.520,33.69125485,33.24304793
orf19.5200,51.58973399,75.98410956
orf19.5201,14.739924,89.28132873
orf19.5201.1,2760.577195,1996.482479
orf19.5203,73.69961999,22.79523287
orf19.5204,4.211406857,20.89563013
orf19.5205,120.0250954,62.68689039
orf19.5206,89.4923957,73.13470545
orf19.5207,328.4897348,209.9061027
orf19.5209,95.80950599,94.98013695
orf19.5210,78.96387856,311.5348492
orf19.5210.1,17.89847914,18.99602739
orf19.5211,639.0809905,523.3405546
orf19.5212,1.052851714,0
orf19.5213,155.8220537,283.0408081
orf19.5213.1,1260.263502,2806.663047
orf19.5213.2,1013.896201,1282.231849
orf19.5214,26.32129285,35.14265067
orf19.5215,62.11825114,79.78331504
orf19.5216,2.105703428,8.548212326
orf19.5217,55.80114085,146.2694109
orf19.5219,500.1045642,759.8410956
orf19.522,1335.015974,966.8977942
orf19.5220,15.79277571,15.19682191
orf19.5221,97.91520942,85.48212326
orf19.5223,3.158555143,2.849404109
orf19.5224,81.06958199,58.88768491
orf19.5225,4.211406857,17.09642465
orf19.5225.2,1675.087077,2124.705664
orf19.5226,148.4520917,147.2192123
orf19.5227,222.1517117,139.6208013
orf19.5228,340.0711037,520.4911505
orf19.5229,241.1030425,290.6392191
orf19.5230,279.0057043,338.1292875
orf19.5231,0,0
orf19.5231.2,54.74828914,175.7132534
orf19.5232,254.7901148,267.8439862
orf19.5233,0,0
orf19.5234,260.0543734,417.9126026
orf19.5235,18.95133086,58.88768491
orf19.5236,33.69125485,31.34344519
orf19.5237,41.06121685,36.09245204
orf19.5238,72.64676828,58.88768491
orf19.5239,46.32547542,50.33947258
orf19.524,4.211406857,9.498013695
orf19.5241,1057.063121,890.9136846
orf19.5242,15.79277571,7.598410956
orf19.5243,114.7608368,166.2152397
orf19.5244,224.2574151,102.5785479
orf19.5245,63.17110285,32.29324656
orf19.5246,28.42699628,14.24702054
orf19.5247,57.90684428,49.38967121
orf19.5248,137.9235746,170.0144451
orf19.5249,29.479848,21.8454315
orf19.5250,436.9334614,347.6273012
orf19.5251,209.5174911,167.165041
orf19.5253,67.38250971,47.49006848
orf19.5254,81.06958199,35.14265067
orf19.5255,115.8136886,319.1332602
orf19.5256,1.052851714,0.94980137
orf19.5257,262.1600768,275.4423972
orf19.5258,9.475665428,14.24702054
orf19.5259,22.109886,22.79523287
orf19.526,895.9768088,1046.681109
orf19.5260,569.5927774,737.0458627
orf19.5262,0,0
orf19.5263,20.00418257,211.8057054
orf19.5264,1.052851714,0
orf19.5265,30.53269971,79.78331504
orf19.5266,0,0
orf19.5267,40.00836514,14.24702054
orf19.5268,66.32965799,61.73708902
orf19.5269,96.8623577,77.8837123
orf19.5269.1,24.21558943,85.48212326
orf19.527,118.9722437,52.23907532
orf19.5270,5.264258571,20.89563013
orf19.5271,6.317110285,0.94980137
orf19.5274,90.54524742,67.43589723
orf19.5275,86.33384056,44.64066437
orf19.5276,0,12.3474178
orf19.5277,43.16692028,53.18887669
orf19.5278,256.8958183,170.9642465
orf19.5279,415.8764271,328.6312738
orf19.528,472.7304197,546.1357875
orf19.5280,3502.837653,4843.037183
orf19.5281,160.0334606,301.0870341
orf19.5282,266.3714837,510.9931368
orf19.5284,0,0
orf19.5285,152.6634986,289.6894177
orf19.5286,8.422813713,135.8215958
orf19.5287,29.479848,8.548212326
orf19.5288,22.109886,151.9682191
orf19.5288.1,781.2159719,1038.132897
orf19.5289,0,0.94980137
orf19.529,26.32129285,47.49006848
orf19.529.1,1.052851714,0
orf19.5290,48.43117885,59.83748628
orf19.5291,18.95133086,180.4622602
orf19.5292,21.05703428,74.08450682
orf19.5293,40.00836514,59.83748628
orf19.5294,164.2448674,384.6695546
orf19.5295,140.029278,143.4200068
orf19.5296,36.84981,115.8757671
orf19.5297,33.69125485,37.99205478
orf19.5299,437.9863131,340.0288903
orf19.5299.1,0,0
orf19.53,91.59809913,54.13867806
orf19.530,3.158555143,18.99602739
orf19.5300,46.32547542,76.93391093
orf19.5302,14.739924,442.6074382
orf19.5303,0,1.899602739
orf19.5304,0,0
orf19.5305,337.9654002,1709.642465
orf19.5306,0,0
orf19.5307,1662.452857,3613.04441
orf19.5308,0,14.24702054
orf19.5311,94.75665428,73.13470545
orf19.5312,68.43536142,94.98013695
orf19.5316,35.79695828,13.29721917
orf19.5318,157.9277571,116.8255684
orf19.532,668.5608385,432.1596231
orf19.5320,45.27262371,49.38967121
orf19.5321,209.5174911,160.5164314
orf19.5322,267.4243354,346.6774999
orf19.5323,268.4771871,318.1834588
orf19.5325,446.4091268,221.3037191
orf19.5326,628.5524734,435.0090272
orf19.5328,1221.307988,964.04839
orf19.533,0,0
orf19.5334,685.4064659,1363.914767
orf19.5335,133.7121677,79.78331504
orf19.5337,171.6148294,149.118815
orf19.5338,229.5216737,101.6287465
orf19.5339,949.6722462,814.929575
orf19.5340,152.6634986,95.92993832
orf19.5341,2547.901148,4890.527252
orf19.5342,81.06958199,69.33549997
orf19.5342.1,309.538404,215.6049109
orf19.5342.2,576.9627394,574.6298285
orf19.5343,293.7456283,229.8519314
orf19.5345,1398.187076,740.8450682
orf19.5346,200.0418257,96.87973969
orf19.5348,765.4231962,541.3867806
orf19.535,78.96387856,143.4200068
orf19.5350,103.179468,106.3777534
orf19.5351,1882.498865,1882.506314
orf19.5352,351.6524725,286.8400136
orf19.5353,11.58136886,10.44781506
orf19.5356,838.0699645,558.4832053
orf19.5357,131.6064643,191.8598766
orf19.5358,185.3019017,125.3737808
orf19.536,62.11825114,47.49006848
orf19.5360,730.6790896,378.0209451
orf19.5362,48.43117885,31.34344519
orf19.5363,235.838784,172.8638492
orf19.5364,346.388214,182.3618629
orf19.5365,314.8026625,186.1610684
orf19.5365.1,372.7095068,345.7276985
orf19.5367,147.39924,104.4781506
orf19.5368,456.9376439,226.0527259
orf19.5369,474.8361231,539.4871779
orf19.537,89.4923957,61.73708902
orf19.5370,379.0266171,122.5243767
orf19.5376,28.42699628,19.94582876
orf19.5377,7.369961999,25.64463698
orf19.5378,359.0224345,320.0830615
orf19.5379,160.0334606,174.763452
orf19.538,96.8623577,41.79126026
orf19.5380,257.94867,150.0686164
orf19.5381,3.158555143,3.799205478
orf19.5382,1.052851714,11.39761643
orf19.5383,412.717872,293.4886232
orf19.5384,62.11825114,220.3539177
orf19.5387,150.5577951,117.7753698
orf19.5388,364.2866931,192.809678
orf19.5389,11.58136886,10.44781506
orf19.539,309.538404,373.2719382
orf19.5390,115.8136886,98.77934243
orf19.5391,227.4159703,125.3737808
orf19.5392,16.84562743,65.5362945
orf19.5393,514.8444882,480.599493
orf19.5394.1,538.0072259,446.4066437
orf19.5395,669.6136902,371.3723355
orf19.5397,6.317110285,18.04622602
orf19.5399,2.105703428,12.3474178
orf19.54,16.84562743,36.09245204
orf19.540,52.64258571,66.48609587
orf19.5401,0,0
orf19.5402,7.369961999,29.44384245
orf19.5404,0,0
orf19.5404.1,0,0
orf19.5406,95.80950599,87.38172599
orf19.5407,115.8136886,173.8136506
orf19.5408,980.2049459,940.3033558
orf19.5409,41.06121685,33.24304793
orf19.541,97.91520942,135.8215958
orf19.5410,55.80114085,55.08847943
orf19.5411,97.91520942,138.6709999
orf19.5412,40.00836514,37.99205478
orf19.5413,83.17528542,56.98808217
orf19.5416,106.3380231,133.9219931
orf19.5417,596.9669219,735.14626
orf19.5418,78.96387856,180.4622602
orf19.5419,195.8304188,749.3932805
orf19.542,4656.763132,9120.942551
orf19.542.2,536.9543742,514.7923423
orf19.5420,403.2422065,506.2441299
orf19.5422,16.84562743,22.79523287
orf19.5423,2.105703428,2.849404109
orf19.5424,1.052851714,0
orf19.5425,702.2520933,485.3484998
orf19.5426,485.3646402,238.4001437
orf19.5428,31.58555143,18.04622602
orf19.5429,155.8220537,101.6287465
orf19.543,782.2688236,558.4832053
orf19.5430,878.0783296,512.8927395
orf19.5431,52.64258571,412.2137944
orf19.5432,87.38669228,87.38172599
orf19.5433,106.3380231,94.98013695
orf19.5436,394.8193928,303.9364382
orf19.5437,1941.458561,4437.471998
orf19.5438,833.8585576,507.1939313
orf19.5439,205.3060843,147.2192123
orf19.544,38.95551342,36.09245204
orf19.544.1,828.5942991,668.6601641
orf19.5440,1848.80761,1393.358609
orf19.5441,234.7859323,201.3578903
orf19.5442,50.53688228,100.6789452
orf19.5443,329.5425865,354.2759108
orf19.5444,804.3787096,599.3246642
orf19.5445,566.4342222,427.4106163
orf19.5446,0,0
orf19.5447,1153.925479,2286.171896
orf19.5449,15.79277571,92.13073284
orf19.5450,96.8623577,299.1874314
orf19.5451,109.4965783,59.83748628
orf19.5454,55.80114085,26.59443835
orf19.5455,675.9308005,1183.452506
orf19.5457,729.6262379,450.2058491
orf19.5459,965.4650219,565.1318149
orf19.5461,0,0
orf19.5462,0,0
orf19.5463,699.0935382,340.9786917
orf19.5464,166.3505708,82.63271915
orf19.5465,13.68707228,16.14662328
orf19.5466,5357.962373,5491.751518
orf19.5467,1.052851714,4.749006848
orf19.5468,0,0
orf19.5469,146.3463883,71.23510271
orf19.547,38.95551342,45.59046574
orf19.5472,0,0
orf19.5474,5484.304579,1999.331883
orf19.5475,3.158555143,0
orf19.5479,1.052851714,0
orf19.548,145.2935366,127.2733835
orf19.5480,87.38669228,130.1227876
orf19.5483,184.24905,112.0765616
orf19.5484,217.9403048,225.1029246
orf19.5485,63.17110285,24.69483561
orf19.5486,279.0057043,210.855904
orf19.5486.1,15.79277571,41.79126026
orf19.5487,70.54106485,24.69483561
orf19.5488,40.00836514,24.69483561
orf19.5489,1.052851714,1.899602739
orf19.549,1367.654377,964.9981914
orf19.5491,28.42699628,11.39761643
orf19.5491.1,26.32129285,113.9761643
orf19.5492,22.109886,53.18887669
orf19.5493,130.5536126,568.9310203
orf19.5495,275.8471491,869.0682531
orf19.5496,151.6106468,119.6749726
orf19.5498,3.158555143,2.849404109
orf19.5499,0,0
orf19.55,38.95551342,107.3275548
orf19.550,535.9015225,888.0642805
orf19.5500,499.0517125,338.1292875
orf19.5501,42.11406857,86.43192462
orf19.5502,2.105703428,14.24702054
orf19.5503,5.264258571,3.799205478
orf19.5504,71.59391656,71.23510271
orf19.5505,105.2851714,397.0169725
orf19.5506,10.52851714,12.3474178
orf19.5507,229.5216737,300.1372328
orf19.5508,52.64258571,63.63669176
orf19.551,162.139164,191.8598766
orf19.5510,332.7011417,297.2878287
orf19.5513,10.52851714,22.79523287
orf19.5514,14.739924,14.24702054
orf19.5515,163.1920157,99.7291438
orf19.5516,543.2714845,375.171541
orf19.5517,162.139164,117.7753698
orf19.5518,195.8304188,165.2654383
orf19.5519,123.1836506,129.1729863
orf19.552,1.052851714,2.849404109
orf19.5520,1.052851714,1791.325383
orf19.5521,365.3395448,387.5189588
orf19.5522,412.717872,384.6695546
orf19.5523,89.4923957,53.18887669
orf19.5524,0,0
orf19.5525,100.0209128,143.4200068
orf19.5526,63.17110285,42.74106163
orf19.5527,55.80114085,31.34344519
orf19.5528,433.7749062,234.6009383
orf19.553,0,0
orf19.5530,240.0501908,257.3961711
orf19.5531,457.9904957,299.1874314
orf19.5532,11.58136886,14.24702054
orf19.5533,40.00836514,69.33549997
orf19.5534,74.75247171,62.68689039
orf19.5535,344.2825105,200.408089
orf19.5536,157.9277571,92.13073284
orf19.5537,193.7247154,718.0498353
orf19.5539,62.11825114,45.59046574
orf19.554,49.48403057,19.94582876
orf19.5541,65.27680628,171.9140479
orf19.5542,1.052851714,9.498013695
orf19.5543,82.12243371,62.68689039
orf19.5544,394.8193928,474.9006848
orf19.5547,0,3.799205478
orf19.5548,21.05703428,12.3474178
orf19.5549,0,0
orf19.555,0,0
orf19.5550,197.9361223,321.0328629
orf19.5551,130.5536126,87.38172599
orf19.5552,51.58973399,61.73708902
orf19.5553,77.91102685,61.73708902
orf19.5555,25.26844114,36.09245204
orf19.5556,1.052851714,0
orf19.5557,0,17.09642465
orf19.5558,46.32547542,32.29324656
orf19.5559,134.7650194,94.98013695
orf19.556,568.5399257,967.8475955
orf19.5561,301.1155903,169.0646438
orf19.5563,65.27680628,219.4041164
orf19.5564,85.28098885,117.7753698
orf19.5565,144.2406848,377.0711437
orf19.5566,126.3422057,91.18093147
orf19.5567,111.6022817,109.2271575
orf19.5568,17.89847914,20.89563013
orf19.5569,352.7053242,293.4886232
orf19.557,0,3.799205478
orf19.5572,659.0851731,1255.63741
orf19.5573,9.475665428,3.799205478
orf19.5574,17.89847914,17.09642465
orf19.5575,41.06121685,67.43589723
orf19.5576,33.69125485,113.9761643
orf19.5578,49.48403057,38.94185615
orf19.5579,10.52851714,19.94582876
orf19.558,189.5133086,234.6009383
orf19.5580,292.6927765,231.7515342
orf19.5584,70.54106485,66.48609587
orf19.5585,137.9235746,218.454315
orf19.5586,81.06958199,75.98410956
orf19.5587,114.7608368,113.9761643
orf19.5588,0,0
orf19.5589,52.64258571,146.2694109
orf19.559,75.80532342,89.28132873
orf19.5591,6.317110285,37.99205478
orf19.5592,1.052851714,0
orf19.5595,31.58555143,55.08847943
orf19.5596,14.739924,9.498013695
orf19.5597,46.32547542,42.74106163
orf19.5597.1,45.27262371,76.93391093
orf19.5599,132.659316,80.73311641
orf19.56,25.26844114,31.34344519
orf19.5601,201.0946774,128.2231849
orf19.5602,584.3327014,291.5890204
orf19.5604,1164.453996,578.429034
orf19.5605,428.5106477,460.6536642
orf19.5606,2.105703428,8.548212326
orf19.5607,13.68707228,113.9761643
orf19.5608,77.91102685,84.53232189
orf19.5609,82.12243371,36.09245204
orf19.5610,66.32965799,101.6287465
orf19.5611,2.105703428,8.548212326
orf19.5612,280.058556,128.2231849
orf19.5614,651.7152111,377.0711437
orf19.5615,78.96387856,160.5164314
orf19.5616,0,0
orf19.5617,134.7650194,90.2311301
orf19.5618,134.7650194,132.9721917
orf19.5619,73.69961999,37.04225341
orf19.562,336.9125485,193.7594794
orf19.5620,218.9931565,107.3275548
orf19.5621,137.9235746,165.2654383
orf19.5622,175.8262363,350.4767053
orf19.5623,18.95133086,92.13073284
orf19.5625,4.211406857,14.24702054
orf19.5626,474.8361231,633.5175135
orf19.5627,1014.949052,764.5901024
orf19.5628,74.75247171,257.3961711
orf19.5629,90.54524742,454.0050546
orf19.563,641.1866939,435.0090272
orf19.5630,153.7163503,185.2112671
orf19.5633,1561.379092,677.2083765
orf19.5634,1836.17339,917.5081229
orf19.5635,5122.123589,2713.582513
orf19.5636,62552.02604,27639.21985
orf19.5639,390.607986,420.7620067
orf19.564,8.422813713,19.94582876
orf19.5640,750.6832722,856.7208353
orf19.5641,4760.995451,4617.934259
orf19.5642,5649.602298,4575.193197
orf19.5643,25.26844114,17.09642465
orf19.5644,121.0779471,97.82954106
orf19.5645,1306.588977,1531.079808
orf19.5646,14.739924,16.14662328
orf19.5647,879.1311813,938.4037531
orf19.5648,31.58555143,77.8837123
orf19.5649,3.158555143,0
orf19.5650,1489.785176,2070.566986
orf19.5651,626.4467699,491.9971094
orf19.5653,282.1642594,1411.404835
orf19.5654,800.1673028,510.9931368
orf19.5655,42.11406857,18.04622602
orf19.5657,176.879088,172.8638492
orf19.5658,535.9015225,331.480678
orf19.5660,332.7011417,201.3578903
orf19.5660.1,454.8319405,794.9837463
orf19.5661,296.9041834,242.1993492
orf19.5662,92.65095085,97.82954106
orf19.5663,371.6566551,319.1332602
orf19.5664,17.89847914,16.14662328
orf19.5665,81.06958199,111.1267602
orf19.5666,344.2825105,222.2535205
orf19.5667,1559.273389,973.5464037
orf19.5669,135.8178711,133.9219931
orf19.567,123.1836506,105.427952
orf19.5671,622.2353631,782.6363285
orf19.5672,12.63422057,227.9523287
orf19.5673,23.16273771,51.28927395
orf19.5674,7.369961999,0.94980137
orf19.5675,706.4635002,490.0975067
orf19.5676,419.0349822,248.8479588
orf19.5677,4.211406857,2.849404109
orf19.5678,188.4604568,60.78728765
orf19.568,682.2479108,591.7262532
orf19.5680,614.8654011,257.3961711
orf19.5681,137.9235746,102.5785479
orf19.5682,84.22813713,200.408089
orf19.5683,1088.648672,910.8595134
orf19.5684,2621.600768,1452.246294
orf19.5684.1,134.7650194,94.98013695
orf19.5685,1013.896201,633.5175135
orf19.5686,503.2631194,870.0180545
orf19.5688,211.6231945,379.9205478
